sido,yyyymm,pm10,sigungu,lung_cancer,copd,lower_respiratory,heart_disease,stroke,precipitation,male_avg_age,female_avg_age,year,month,latitude,longitude
서울,201811,50.0,성북구,203.0,164.0,25184.7,874.8,744.3,79.1,41.5,43.4,2018,11,37.6109,127.0273
서울,201811,39.0,강북구,236.6,266.3,22769.5,937.1,857.2,79.1,43.5,45.8,2018,11,37.6396,127.0257
서울,201811,53.0,도봉구,264.0,197.1,20461.8,803.4,764.8,79.1,42.7,44.9,2018,11,37.6688,127.0471
서울,201811,49.0,노원구,189.6,176.2,25102.4,661.9,631.0,79.1,40.5,43.1,2018,11,37.655,127.0778
서울,201811,54.0,은평구,263.7,191.6,23715.4,713.6,554.0,79.1,42.0,44.1,2018,11,37.6027,126.9288
서울,201811,51.0,서대문구,306.1,160.8,21290.1,739.9,681.9,79.1,41.9,43.9,2018,11,37.5794,126.9368
서울,201811,63.0,마포구,260.5,141.3,22690.5,587.6,514.0,79.1,40.4,41.9,2018,11,37.5662,126.9018
서울,201811,50.0,양천구,221.7,149.7,24056.6,681.6,552.6,79.1,40.1,41.9,2018,11,37.5271,126.8561
서울,201811,55.0,강서구,201.7,142.1,26376.6,669.4,535.2,79.1,40.5,42.2,2018,11,37.5509,126.8497
서울,201811,51.0,구로구,267.7,191.1,28684.8,765.9,749.6,79.1,41.7,43.1,2018,11,37.4954,126.8581
서울,201811,49.0,금천구,277.4,205.2,21684.2,827.6,844.3,79.1,42.5,44.2,2018,11,37.4574,126.8956
서울,201811,54.0,영등포구,261.0,203.7,23543.8,831.5,819.5,79.1,41.8,43.1,2018,11,37.5265,126.8962
서울,201811,53.0,동작구,245.3,168.1,22806.2,714.5,661.5,79.1,41.1,43.0,2018,11,37.4979,126.9828
서울,201811,61.0,관악구,221.7,161.0,20839.4,636.9,626.9,79.1,40.9,42.5,2018,11,37.4654,126.9436
서울,201811,56.0,서초구,215.2,118.2,22960.7,633.7,532.8,79.1,39.6,41.0,2018,11,37.4761,127.0376
서울,201811,48.0,강남구,208.7,124.1,21636.0,531.0,509.6,79.1,39.7,41.2,2018,11,37.5184,127.0473
서울,201811,65.0,송파구,188.7,123.9,24272.7,492.9,587.4,79.1,40.0,41.4,2018,11,37.5048,127.1147
서울,201811,57.0,강동구,205.3,169.1,21796.3,611.1,660.2,79.1,41.1,43.0,2018,11,37.5499,127.1465
부산,201811,52.0,중구,282.7,243.0,18964.8,1273.5,1285.2,107.3,47.3,50.4,2018,11,35.1068,129.0312
부산,201811,51.5,서구,373.6,323.9,18627.8,1348.9,1309.1,107.3,45.7,48.7,2018,11,35.1159,129.0225
부산,201811,37.0,동구,233.6,373.9,17196.7,1575.2,1363.4,107.3,46.8,50.3,2018,11,35.1299,129.049
부산,201811,42.0,영도구,341.4,369.7,18589.8,1637.7,1143.1,107.3,46.6,50.0,2018,11,35.0911,129.0655
부산,201811,48.0,부산진구,232.1,261.9,22398.9,1173.2,1091.2,107.3,43.1,45.5,2018,11,35.1631,129.0516
부산,201811,47.0,동래구,321.6,159.8,21255.8,1363.5,837.1,107.3,42.1,44.7,2018,11,35.2048,129.0835
부산,201811,41.0,남구,274.4,259.0,23449.8,1248.6,1058.9,107.3,42.5,45.2,2018,11,35.1324,129.1037
부산,201811,53.0,북구,230.0,141.8,22231.5,960.8,957.4,107.3,41.8,44.1,2018,11,35.2164,129.0087
부산,201811,39.0,해운대구,247.0,159.8,21108.3,1087.3,750.2,107.3,41.5,44.1,2018,11,35.1631,129.1607
부산,201811,60.0,사하구,255.7,227.0,24878.7,1045.5,938.4,107.3,42.3,44.8,2018,11,35.1042,128.9733
부산,201811,39.0,금정구,278.7,191.8,20638.7,1066.9,931.4,107.3,43.2,46.2,2018,11,35.2549,129.089
부산,201811,56.0,강서구,196.8,234.2,46407.3,926.3,741.7,107.3,38.0,38.9,2018,11,35.2111,128.9788
부산,201811,45.0,연제구,205.9,268.0,20373.8,1457.4,998.4,107.3,42.5,45.0,2018,11,35.1802,129.0814
부산,201811,47.0,수영구,247.4,324.5,18205.2,1394.1,987.3,107.3,43.7,46.2,2018,11,35.1576,129.114
부산,201811,56.0,사상구,227.4,205.0,22490.0,962.6,1133.1,107.3,42.8,45.0,2018,11,35.1627,128.9783
부산,201811,41.0,기장군,221.4,182.6,35708.2,832.8,710.3,107.3,39.2,41.7,2018,11,35.3228,129.2262
대구,201811,60.0,중구,205.3,265.7,25310.8,992.4,1217.9,17.2,42.9,45.8,2018,11,35.8683,128.5988
대구,201811,54.0,동구,269.3,251.1,31718.1,854.8,1372.9,17.2,42.0,45.2,2018,11,35.8747,128.6269
대구,201811,67.0,서구,260.3,232.7,25163.8,1089.1,1378.7,17.2,44.7,48.1,2018,11,35.8704,128.5564
대구,201811,60.0,남구,288.4,210.6,18797.9,1199.3,1536.2,17.2,44.9,48.3,2018,11,35.8313,128.6097
대구,201811,28.0,북구,203.4,180.4,31890.0,718.1,1070.1,17.2,39.7,42.2,2018,11,35.8923,128.5916
대구,201811,56.5,수성구,215.6,159.0,24408.5,741.3,910.2,17.2,40.0,43.0,2018,11,35.8572,128.6336
대구,201811,36.0,달서구,216.2,176.0,26098.3,695.1,974.2,17.2,39.9,42.3,2018,11,35.8223,128.541
대구,201811,48.0,달성군,216.3,164.8,39020.4,621.8,819.8,17.2,38.3,40.3,2018,11,35.7989,128.4989
인천,201811,56.5,중구,206.5,212.2,21426.3,684.1,714.3,66.6,40.9,42.3,2018,11,37.4643,126.5904
인천,201811,64.0,동구,398.6,647.7,30826.0,865.1,1002.5,66.6,43.7,46.8,2018,11,37.4753,126.6369
인천,201811,57.0,미추홀구,270.6,160.1,26042.0,845.1,746.1,66.6,41.5,43.9,2018,11,37.4419,126.6883
인천,201811,56.0,연수구,160.5,98.7,27330.3,523.2,537.6,66.6,38.0,39.4,2018,11,37.4172,126.6788
인천,201811,58.0,남동구,179.3,137.4,32230.9,775.2,694.2,66.6,39.5,41.4,2018,11,37.402,126.7337
인천,201811,54.0,부평구,220.3,190.4,23587.4,660.1,701.2,66.6,40.6,42.6,2018,11,37.5088,126.7219
인천,201811,57.0,계양구,214.9,158.3,23777.0,726.6,632.6,66.6,40.2,41.9,2018,11,37.5393,126.7271
인천,201811,52.33333333,서구,170.3,134.6,29773.0,738.0,529.0,66.6,38.2,39.5,2018,11,37.5461,126.6766
인천,201811,47.0,강화군,352.7,487.7,17040.2,1468.9,1390.5,66.6,50.0,53.3,2018,11,37.7416,126.5092
광주,201811,58.0,동구,319.7,344.0,22067.2,1623.7,961.1,47.2,44.2,47.0,2018,11,35.1399,126.9194
광주,201811,60.0,서구,226.5,167.0,25424.1,1089.2,719.0,47.2,39.0,41.5,2018,11,35.1502,126.8565
광주,201811,63.0,남구,341.1,304.1,25125.6,1272.8,746.4,47.2,40.6,43.2,2018,11,35.1333,126.9004
광주,201811,63.0,북구,255.4,207.4,22982.8,1263.2,767.7,47.2,39.6,42.1,2018,11,35.1663,126.9185
광주,201811,59.0,광산구,176.0,119.4,24045.9,726.0,544.1,47.2,36.1,37.8,2018,11,35.1729,126.8118
대전,201811,57.0,동구,249.7,227.4,30347.8,985.7,891.9,49.8,42.0,44.5,2018,11,36.3515,127.4239
대전,201811,59.0,중구,287.6,166.5,28799.9,833.8,881.7,49.8,42.1,44.5,2018,11,36.3256,127.4266
대전,201811,55.0,서구,189.6,122.4,31173.2,606.6,660.9,49.8,38.8,40.7,2018,11,36.3503,127.3662
대전,201811,53.0,유성구,141.2,66.6,33645.3,514.6,484.0,49.8,36.5,38.4,2018,11,36.3625,127.3426
대전,201811,78.0,대덕구,171.4,178.6,31556.0,766.0,796.7,49.8,41.0,43.3,2018,11,36.368,127.405
울산,201811,43.0,중구,230.2,207.4,27716.6,833.3,827.7,51.8,40.4,42.8,2018,11,35.5664,129.319
울산,201811,48.5,남구,180.2,128.8,23310.4,668.8,669.7,51.8,39.5,41.4,2018,11,35.5388,129.316
울산,201811,44.0,동구,225.3,185.9,33618.4,515.1,612.8,51.8,38.8,40.3,2018,11,35.5259,129.4216
울산,201811,51.0,북구,146.3,150.7,33443.1,499.4,518.8,51.8,36.5,37.8,2018,11,35.5805,129.3552
울산,201811,47.33333333,울주군,199.2,172.6,27375.3,833.0,750.5,51.8,40.4,42.5,2018,11,35.5745,129.2165
서울,201812,41.0,종로구,242.4,216.2,20626.5,817.3,757.8,16.4,43.4,45.0,2018,12,37.5729,126.9794
서울,201812,42.0,중구,236.2,255.3,24634.7,808.1,774.7,16.4,43.8,45.3,2018,12,37.5641,126.997
서울,201812,35.0,용산구,247.2,167.2,21614.5,675.1,581.7,16.4,42.5,44.6,2018,12,37.5311,126.9814
서울,201812,40.0,성동구,198.6,200.5,24374.1,707.6,642.4,16.4,41.2,42.7,2018,12,37.5509,127.0407
서울,201812,35.0,광진구,200.5,209.0,31117.2,567.8,649.4,16.4,40.7,42.0,2018,12,37.5388,127.0827
서울,201812,40.0,동대문구,247.7,276.7,26942.2,887.5,819.7,16.4,42.4,44.2,2018,12,37.5744,127.0395
서울,201812,37.0,중랑구,232.9,293.9,27048.0,737.8,816.2,16.4,42.6,44.3,2018,12,37.6065,127.0927
서울,201812,43.0,성북구,196.2,169.8,29142.3,799.1,756.7,16.4,41.5,43.5,2018,12,37.6109,127.0273
서울,201812,43.0,강북구,249.7,254.1,26938.8,864.4,875.4,16.4,43.6,45.8,2018,12,37.6396,127.0257
서울,201812,40.0,도봉구,262.2,195.6,25924.5,715.1,732.1,16.4,42.8,45.0,2018,12,37.6688,127.0471
서울,201812,45.0,노원구,167.2,174.0,29749.8,613.0,654.5,16.4,40.5,43.2,2018,12,37.655,127.0778
서울,201812,42.0,은평구,246.5,188.3,29282.9,670.5,559.2,16.4,42.1,44.1,2018,12,37.6027,126.9288
서울,201812,43.0,서대문구,272.3,148.6,25170.4,720.6,652.6,16.4,41.9,43.9,2018,12,37.5794,126.9368
서울,201812,50.0,마포구,291.7,133.0,26887.8,553.2,533.0,16.4,40.4,41.9,2018,12,37.5662,126.9018
서울,201812,45.0,양천구,215.2,158.1,28749.3,696.9,567.0,16.4,40.1,41.9,2018,12,37.5271,126.8561
서울,201812,48.0,강서구,204.7,139.2,30518.7,651.3,557.8,16.4,40.5,42.3,2018,12,37.5509,126.8497
서울,201812,43.0,구로구,278.1,211.4,33463.8,789.6,692.5,16.4,41.8,43.2,2018,12,37.4954,126.8581
서울,201812,41.0,금천구,275.3,192.4,26562.8,809.3,793.4,16.4,42.6,44.2,2018,12,37.4574,126.8956
서울,201812,47.0,영등포구,230.6,173.5,27194.1,789.3,828.5,16.4,41.8,43.1,2018,12,37.5265,126.8962
서울,201812,44.0,동작구,254.4,191.6,26170.2,691.6,682.0,16.4,41.1,43.1,2018,12,37.4979,126.9828
서울,201812,47.0,관악구,209.6,154.2,24675.6,645.1,648.1,16.4,40.9,42.6,2018,12,37.4654,126.9436
서울,201812,41.0,서초구,209.7,112.2,24360.8,607.2,504.4,16.4,39.7,41.0,2018,12,37.4761,127.0376
서울,201812,40.0,강남구,196.0,113.8,23912.0,518.5,449.9,16.4,39.8,41.2,2018,12,37.5184,127.0473
서울,201812,49.0,송파구,189.8,127.4,27411.7,471.9,564.9,16.4,40.1,41.4,2018,12,37.5048,127.1147
서울,201812,44.0,강동구,195.1,170.7,25062.4,648.1,674.3,16.4,41.1,43.0,2018,12,37.5499,127.1465
부산,201812,42.0,중구,245.4,257.0,25269.3,1308.6,1301.6,59.0,47.3,50.5,2018,12,35.1068,129.0312
부산,201812,46.5,서구,277.7,351.0,23165.7,1144.4,1195.1,59.0,45.8,48.8,2018,12,35.1159,129.0225
부산,201812,28.0,동구,292.2,422.3,21647.2,1647.6,1408.3,59.0,46.8,50.3,2018,12,35.1299,129.049
부산,201812,34.0,영도구,320.5,398.0,23308.8,1602.7,1139.0,59.0,46.7,50.1,2018,12,35.0911,129.0655
부산,201812,42.0,부산진구,258.9,244.8,27722.1,1187.0,1085.4,59.0,43.2,45.5,2018,12,35.1631,129.0516
부산,201812,40.0,동래구,259.3,167.3,27320.0,1322.3,881.0,59.0,42.2,44.8,2018,12,35.2048,129.0835
부산,201812,35.0,남구,304.7,235.8,27956.5,1263.2,1065.3,59.0,42.6,45.2,2018,12,35.1324,129.1037
부산,201812,47.0,북구,228.0,140.4,27259.3,918.7,913.6,59.0,41.8,44.2,2018,12,35.2164,129.0087
부산,201812,33.0,해운대구,263.1,151.2,25970.4,1048.5,741.9,59.0,41.6,44.2,2018,12,35.1631,129.1607
부산,201812,54.0,사하구,253.2,263.6,30634.2,951.5,935.7,59.0,42.4,44.9,2018,12,35.1042,128.9733
부산,201812,34.5,금정구,286.1,176.6,26102.3,1077.1,876.7,59.0,43.3,46.2,2018,12,35.2549,129.089
부산,201812,47.5,강서구,212.3,178.9,50554.3,845.8,693.7,59.0,38.0,38.9,2018,12,35.2111,128.9788
부산,201812,39.0,연제구,209.3,256.9,25245.4,1492.0,982.0,59.0,42.6,45.0,2018,12,35.1802,129.0814
부산,201812,37.0,수영구,213.3,359.7,21580.1,1399.2,895.9,59.0,43.7,46.3,2018,12,35.1576,129.114
부산,201812,56.0,사상구,282.5,200.6,28131.6,1005.5,1121.1,59.0,42.9,45.1,2018,12,35.1627,128.9783
부산,201812,34.0,기장군,232.9,169.8,40803.9,855.3,660.5,59.0,39.2,41.7,2018,12,35.3228,129.2262
대구,201812,50.0,중구,215.4,240.6,28411.5,1025.2,1302.3,23.8,42.9,45.8,2018,12,35.8683,128.5988
대구,201812,44.0,동구,279.0,224.6,37061.3,878.5,1452.9,23.8,42.1,45.3,2018,12,35.8747,128.6269
대구,201812,53.0,서구,271.7,285.8,30420.6,1002.3,1408.0,23.8,44.8,48.2,2018,12,35.8704,128.5564
대구,201812,50.0,남구,266.4,237.2,22712.1,1142.8,1550.2,23.8,44.9,48.3,2018,12,35.8313,128.6097
대구,201812,47.0,북구,224.8,184.1,36029.3,720.4,1017.3,23.8,39.8,42.3,2018,12,35.8923,128.5916
대구,201812,49.0,수성구,215.4,187.2,29700.6,744.1,879.0,23.8,40.1,43.0,2018,12,35.8572,128.6336
대구,201812,39.0,달서구,197.2,180.1,30211.7,681.2,982.7,23.8,39.9,42.4,2018,12,35.8223,128.541
대구,201812,40.0,달성군,245.9,214.3,41996.8,633.4,794.7,23.8,38.3,40.4,2018,12,35.7989,128.4989
인천,201812,44.0,중구,243.3,213.1,26677.8,738.0,664.5,16.6,40.9,42.3,2018,12,37.4643,126.5904
인천,201812,52.0,동구,362.4,649.2,34535.7,945.1,1047.8,16.6,43.8,46.8,2018,12,37.4753,126.6369
인천,201812,46.0,미추홀구,307.3,176.9,29368.2,860.2,764.9,16.6,41.5,43.9,2018,12,37.4419,126.6883
인천,201812,43.0,연수구,169.5,108.8,30094.5,521.7,508.4,16.6,38.0,39.4,2018,12,37.4172,126.6788
인천,201812,46.33333333,남동구,178.7,155.4,35448.0,793.1,635.2,16.6,39.5,41.4,2018,12,37.402,126.7337
인천,201812,43.0,부평구,209.5,185.3,28554.4,636.1,660.6,16.6,40.6,42.7,2018,12,37.5088,126.7219
인천,201812,41.0,계양구,215.2,164.4,27653.2,715.7,586.2,16.6,40.3,42.0,2018,12,37.5393,126.7271
인천,201812,44.0,서구,156.5,148.0,33586.8,766.4,508.2,16.6,38.2,39.6,2018,12,37.5461,126.6766
인천,201812,48.0,강화군,412.2,465.9,23102.9,1638.7,1341.2,16.6,50.1,53.4,2018,12,37.7416,126.5092
광주,201812,48.0,동구,341.9,333.4,24260.4,1459.6,1004.5,32.4,44.3,47.0,2018,12,35.1399,126.9194
광주,201812,47.0,서구,229.1,174.2,28071.0,1016.5,678.9,32.4,39.1,41.6,2018,12,35.1502,126.8565
광주,201812,50.0,남구,337.4,348.0,27140.2,1113.8,788.0,32.4,40.6,43.3,2018,12,35.1333,126.9004
광주,201812,40.0,북구,250.1,224.4,25574.1,1191.8,772.0,32.4,39.6,42.2,2018,12,35.1663,126.9185
광주,201812,43.0,광산구,190.8,142.1,26205.1,697.3,569.5,32.4,36.1,37.9,2018,12,35.1729,126.8118
대전,201812,56.0,동구,243.6,248.8,37148.3,948.6,919.8,33.7,42.0,44.5,2018,12,36.3515,127.4239
대전,201812,48.0,중구,274.1,190.7,35927.8,760.6,851.0,33.7,42.2,44.5,2018,12,36.3256,127.4266
대전,201812,42.0,서구,196.8,117.4,37134.5,569.3,620.6,33.7,38.8,40.7,2018,12,36.3503,127.3662
대전,201812,49.0,유성구,162.7,62.9,38030.5,486.6,487.7,33.7,36.6,38.4,2018,12,36.3625,127.3426
대전,201812,62.5,대덕구,205.0,175.8,39884.9,811.0,853.9,33.7,41.1,43.4,2018,12,36.368,127.405
울산,201812,35.0,중구,221.1,194.4,33815.1,842.8,741.9,28.1,40.5,42.9,2018,12,35.5664,129.319
울산,201812,35.33333333,남구,183.8,144.2,28697.3,669.1,677.0,28.1,39.6,41.4,2018,12,35.5388,129.316
울산,201812,34.0,동구,179.2,140.9,38715.5,501.7,584.9,28.1,38.9,40.4,2018,12,35.5259,129.4216
울산,201812,38.5,북구,159.9,142.4,39236.8,492.7,534.8,28.1,36.6,37.8,2018,12,35.5805,129.3552
울산,201812,37.66666667,울주군,191.6,190.2,34231.1,812.3,763.6,28.1,40.5,42.5,2018,12,35.5745,129.2165
서울,201901,60.0,종로구,315.9,234.6,13731.2,833.5,871.2,0.0,43.5,45.0,2019,1,37.5729,126.9794
서울,201901,60.0,중구,282.2,274.2,16840.6,882.1,870.2,0.0,43.9,45.3,2019,1,37.5641,126.997
서울,201901,54.0,용산구,230.9,168.4,14109.0,687.0,695.8,0.0,42.5,44.6,2019,1,37.5311,126.9814
서울,201901,65.0,성동구,241.3,229.7,16838.4,810.3,763.1,0.0,41.3,42.7,2019,1,37.5509,127.0407
서울,201901,54.0,광진구,221.4,214.0,19679.0,617.0,728.6,0.0,40.8,42.1,2019,1,37.5388,127.0827
서울,201901,61.0,동대문구,275.0,289.4,18251.6,1019.9,959.0,0.0,42.4,44.2,2019,1,37.5744,127.0395
서울,201901,58.0,중랑구,256.2,297.5,17459.3,854.6,919.9,0.0,42.7,44.4,2019,1,37.6065,127.0927
서울,201901,64.0,성북구,211.2,181.0,18827.3,912.0,794.5,0.0,41.6,43.5,2019,1,37.6109,127.0273
서울,201901,71.0,강북구,233.5,252.3,18168.9,935.2,963.8,0.0,43.6,45.9,2019,1,37.6396,127.0257
서울,201901,62.0,도봉구,266.1,217.5,17115.3,817.7,795.5,0.0,42.9,45.0,2019,1,37.6688,127.0471
서울,201901,68.0,노원구,208.9,179.8,19423.7,696.9,715.3,0.0,40.6,43.3,2019,1,37.655,127.0778
서울,201901,64.0,은평구,269.4,192.9,18618.3,778.5,613.9,0.0,42.1,44.2,2019,1,37.6027,126.9288
서울,201901,66.0,서대문구,315.8,162.9,16116.5,764.4,706.2,0.0,41.9,44.0,2019,1,37.5794,126.9368
서울,201901,73.0,마포구,291.7,160.4,16954.6,645.4,561.2,0.0,40.4,42.0,2019,1,37.5662,126.9018
서울,201901,73.0,양천구,241.8,167.0,18000.1,725.5,608.7,0.0,40.2,42.0,2019,1,37.5271,126.8561
서울,201901,76.0,강서구,237.2,163.9,19671.0,666.8,614.7,0.0,40.6,42.3,2019,1,37.5509,126.8497
서울,201901,66.0,구로구,285.7,220.3,21275.5,885.3,745.1,0.0,41.9,43.3,2019,1,37.4954,126.8581
서울,201901,64.0,금천구,289.1,214.8,17757.4,916.2,916.6,0.0,42.6,44.3,2019,1,37.4574,126.8956
서울,201901,70.0,영등포구,244.5,236.3,18136.2,890.7,880.7,0.0,41.8,43.1,2019,1,37.5265,126.8962
서울,201901,64.0,동작구,292.2,181.8,17570.1,766.2,746.8,0.0,41.2,43.1,2019,1,37.4979,126.9828
서울,201901,72.0,관악구,237.6,179.6,17163.8,679.9,721.1,0.0,41.0,42.6,2019,1,37.4654,126.9436
서울,201901,63.0,서초구,226.8,140.2,15602.1,645.3,579.1,0.0,39.7,41.1,2019,1,37.4761,127.0376
서울,201901,61.0,강남구,250.0,116.5,14758.9,587.2,553.4,0.0,39.8,41.3,2019,1,37.5184,127.0473
서울,201901,69.0,송파구,199.3,116.0,17566.0,506.2,607.9,0.0,40.1,41.4,2019,1,37.5048,127.1147
서울,201901,65.0,강동구,216.7,174.1,15705.8,666.2,696.2,0.0,41.2,43.1,2019,1,37.5499,127.1465
부산,201901,51.0,중구,217.1,255.3,21811.0,1422.1,1407.8,12.7,47.4,50.5,2019,1,35.1068,129.0312
부산,201901,55.75,서구,326.2,360.3,18472.9,1218.7,1447.9,12.7,45.8,48.8,2019,1,35.1159,129.0225
부산,201901,38.0,동구,330.1,370.9,17900.5,1629.9,1501.7,12.7,46.8,50.4,2019,1,35.1299,129.049
부산,201901,48.0,영도구,419.0,415.6,18377.9,1735.1,1248.4,12.7,46.7,50.2,2019,1,35.0911,129.0655
부산,201901,51.0,부산진구,292.6,266.0,19619.7,1259.6,1150.4,12.7,43.3,45.6,2019,1,35.1631,129.0516
부산,201901,48.0,동래구,285.3,169.6,18426.4,1322.8,888.1,12.7,42.2,44.8,2019,1,35.2048,129.0835
부산,201901,43.0,남구,313.7,245.6,21019.0,1346.5,1171.7,12.7,42.6,45.3,2019,1,35.1324,129.1037
부산,201901,53.0,북구,270.3,162.5,19923.6,1034.2,1030.1,12.7,41.9,44.3,2019,1,35.2164,129.0087
부산,201901,41.0,해운대구,285.2,187.1,17966.7,1116.2,790.2,12.7,41.6,44.2,2019,1,35.1631,129.1607
부산,201901,62.0,사하구,274.1,272.0,21206.3,1071.6,1069.1,12.7,42.4,44.9,2019,1,35.1042,128.9733
부산,201901,43.5,금정구,325.0,224.2,19325.9,1144.5,974.6,12.7,43.3,46.3,2019,1,35.2549,129.089
부산,201901,54.5,강서구,237.7,242.3,31843.2,937.7,783.4,12.7,38.0,39.0,2019,1,35.2111,128.9788
부산,201901,44.0,연제구,234.5,292.7,17739.7,1524.4,1044.9,12.7,42.6,45.0,2019,1,35.1802,129.0814
부산,201901,44.0,수영구,254.3,356.0,15635.1,1441.4,962.8,12.7,43.8,46.4,2019,1,35.1576,129.114
부산,201901,62.0,사상구,294.4,227.4,20628.3,1107.3,1214.6,12.7,43.0,45.2,2019,1,35.1627,128.9783
부산,201901,40.0,기장군,278.1,220.4,26996.8,921.0,732.2,12.7,39.3,41.8,2019,1,35.3228,129.2262
대구,201901,60.0,중구,235.1,239.0,19959.7,1187.0,1356.2,9.5,43.0,45.9,2019,1,35.8683,128.5988
대구,201901,50.0,동구,301.9,222.6,24423.9,917.6,1585.1,9.5,42.2,45.3,2019,1,35.8747,128.6269
대구,201901,62.0,서구,326.3,290.4,23595.2,1250.6,1526.7,9.5,44.9,48.3,2019,1,35.8704,128.5564
대구,201901,59.0,남구,322.1,272.1,16957.3,1301.7,1723.7,9.5,45.0,48.3,2019,1,35.8313,128.6097
대구,201901,60.0,북구,260.2,211.3,24503.0,809.2,1136.1,9.5,39.9,42.4,2019,1,35.8923,128.5916
대구,201901,58.5,수성구,242.9,182.7,18784.0,852.7,978.3,9.5,40.1,43.0,2019,1,35.8572,128.6336
대구,201901,52.0,달서구,226.8,189.5,21291.4,790.7,1028.7,9.5,40.0,42.5,2019,1,35.8223,128.541
대구,201901,59.0,달성군,278.3,205.4,28620.1,647.9,858.3,9.5,38.4,40.4,2019,1,35.7989,128.4989
인천,201901,58.5,중구,205.0,169.5,16578.2,705.2,670.4,0.7,40.8,42.2,2019,1,37.4643,126.5904
인천,201901,71.0,동구,461.0,586.7,24166.9,934.4,1047.7,0.7,43.9,46.9,2019,1,37.4753,126.6369
인천,201901,61.0,미추홀구,301.6,181.2,19488.2,885.1,839.4,0.7,41.6,44.0,2019,1,37.4419,126.6883
인천,201901,58.0,연수구,165.1,92.8,17943.3,550.8,524.3,0.7,38.0,39.5,2019,1,37.4172,126.6788
인천,201901,66.0,남동구,185.8,160.7,23081.3,836.9,718.2,0.7,39.6,41.5,2019,1,37.402,126.7337
인천,201901,57.0,부평구,260.0,208.2,18709.4,710.9,743.8,0.7,40.7,42.8,2019,1,37.5088,126.7219
인천,201901,60.0,계양구,259.7,191.1,18298.0,802.7,673.2,0.7,40.4,42.1,2019,1,37.5393,126.7271
인천,201901,60.66666667,서구,168.8,153.5,21062.3,782.3,567.3,0.7,38.3,39.6,2019,1,37.5461,126.6766
인천,201901,67.0,강화군,394.6,488.6,14946.9,1744.8,1431.1,0.7,50.1,53.4,2019,1,37.7416,126.5092
광주,201901,57.0,동구,321.5,326.6,18821.3,1599.6,1047.8,16.4,44.3,47.1,2019,1,35.1399,126.9194
광주,201901,55.0,서구,266.8,174.8,21681.5,1129.3,722.0,16.4,39.2,41.6,2019,1,35.1502,126.8565
광주,201901,58.0,남구,335.7,354.9,20456.8,1250.6,849.8,16.4,40.7,43.3,2019,1,35.1333,126.9004
광주,201901,52.5,북구,282.8,251.4,19282.3,1323.3,827.6,16.4,39.7,42.2,2019,1,35.1663,126.9185
광주,201901,51.0,광산구,186.0,144.8,19130.3,756.7,612.9,16.4,36.2,38.0,2019,1,35.1729,126.8118
대전,201901,70.0,동구,265.5,239.4,25046.4,1075.5,984.3,1.7,42.1,44.6,2019,1,36.3515,127.4239
대전,201901,60.0,중구,300.2,197.1,23450.9,976.0,974.7,1.7,42.3,44.6,2019,1,36.3256,127.4266
대전,201901,55.5,서구,216.9,125.5,22681.6,727.1,696.8,1.7,38.9,40.8,2019,1,36.3503,127.3662
대전,201901,64.0,유성구,187.2,81.3,23686.4,537.8,534.4,1.7,36.6,38.5,2019,1,36.3625,127.3426
대전,201901,78.5,대덕구,232.2,183.0,25714.1,923.6,921.9,1.7,41.1,43.5,2019,1,36.368,127.405
울산,201901,45.0,중구,261.7,254.9,23235.4,950.4,867.2,15.5,40.5,42.9,2019,1,35.5664,129.319
울산,201901,44.83333333,남구,178.2,158.7,18884.6,711.5,740.8,15.5,39.6,41.5,2019,1,35.5388,129.316
울산,201901,45.0,동구,162.2,193.5,25586.3,560.0,667.1,15.5,39.0,40.5,2019,1,35.5259,129.4216
울산,201901,50.0,북구,187.3,158.9,22957.7,531.2,546.8,15.5,36.6,37.9,2019,1,35.5805,129.3552
울산,201901,46.0,울주군,215.5,193.1,21992.1,961.2,812.4,15.5,40.5,42.6,2019,1,35.5745,129.2165
서울,201902,51.0,종로구,259.1,163.3,9894.2,661.0,685.4,23.8,43.5,45.0,2019,2,37.5729,126.9794
서울,201902,53.0,중구,202.9,263.1,11766.6,694.3,716.5,23.8,43.9,45.4,2019,2,37.5641,126.997
서울,201902,49.0,용산구,187.2,146.5,10323.6,579.0,562.4,23.8,42.6,44.7,2019,2,37.5311,126.9814
서울,201902,55.0,성동구,183.8,191.8,12137.0,601.6,552.4,23.8,41.4,42.8,2019,2,37.5509,127.0407
서울,201902,49.0,광진구,199.2,186.7,14849.9,475.3,545.0,23.8,40.8,42.1,2019,2,37.5388,127.0827
서울,201902,54.0,동대문구,222.4,240.9,13946.8,800.4,752.5,23.8,42.5,44.2,2019,2,37.5744,127.0395
서울,201902,51.0,중랑구,207.0,231.5,13153.7,696.2,752.9,23.8,42.8,44.5,2019,2,37.6065,127.0927
서울,201902,55.0,성북구,176.9,141.6,14040.9,717.0,627.4,23.8,41.6,43.6,2019,2,37.6109,127.0273
서울,201902,62.0,강북구,230.9,198.4,13430.6,753.3,765.4,23.8,43.7,46.0,2019,2,37.6396,127.0257
서울,201902,52.0,도봉구,223.5,169.5,12118.1,704.3,660.2,23.8,42.9,45.1,2019,2,37.6688,127.0471
서울,201902,58.0,노원구,176.2,150.9,14373.5,564.5,560.1,23.8,40.7,43.3,2019,2,37.655,127.0778
