sido_code,sigungu_code,sido,yyyymm,pm10,sigungu,precipitation,male_avg_age,female_avg_age,year,month,ISO,disease_type,value
28,28185,인천,202004,36.0,연수구,13.8,38.4,39.9,2020,4,KR-28,하기도감염,4569.4
28,28200,인천,202004,38.33333333,남동구,13.8,40.5,42.5,2020,4,KR-28,하기도감염,6386.4
28,28237,인천,202004,38.0,부평구,13.8,41.7,43.8,2020,4,KR-28,하기도감염,5148.5
28,28245,인천,202004,45.0,계양구,13.8,41.5,43.3,2020,4,KR-28,하기도감염,4354.8
28,28260,인천,202004,40.0,서구,13.8,39.1,40.4,2020,4,KR-28,하기도감염,5709.4
28,28710,인천,202004,42.0,강화군,13.8,50.9,54.2,2020,4,KR-28,하기도감염,3160.3
29,29110,광주,202004,36.0,동구,55.3,44.3,46.9,2020,4,KR-29,하기도감염,6254.8
29,29140,광주,202004,35.0,서구,55.3,40.1,42.5,2020,4,KR-29,하기도감염,6033.9
29,29155,광주,202004,44.0,남구,55.3,41.2,43.9,2020,4,KR-29,하기도감염,6137.6
29,29170,광주,202004,37.0,북구,55.3,40.5,43.1,2020,4,KR-29,하기도감염,5438.5
29,29200,광주,202004,36.0,광산구,55.3,37.0,38.7,2020,4,KR-29,하기도감염,5414.0
30,30110,대전,202004,39.0,동구,17.8,43.0,45.5,2020,4,KR-30,하기도감염,8539.6
30,30140,대전,202004,39.0,중구,17.8,43.2,45.5,2020,4,KR-30,하기도감염,6993.4
30,30170,대전,202004,37.5,서구,17.8,39.5,41.5,2020,4,KR-30,하기도감염,6098.8
30,30200,대전,202004,41.0,유성구,17.8,37.4,39.2,2020,4,KR-30,하기도감염,6150.7
30,30230,대전,202004,44.0,대덕구,17.8,42.2,44.7,2020,4,KR-30,하기도감염,8329.6
31,31110,울산,202004,37.0,중구,73.2,41.7,44.1,2020,4,KR-31,하기도감염,5055.3
31,31140,울산,202004,37.16666667,남구,73.2,40.5,42.4,2020,4,KR-31,하기도감염,4371.6
31,31170,울산,202004,33.0,동구,73.2,40.1,41.7,2020,4,KR-31,하기도감염,5960.2
31,31200,울산,202004,37.5,북구,73.2,37.2,38.5,2020,4,KR-31,하기도감염,6293.7
31,31710,울산,202004,37.66666667,울주군,73.2,41.4,43.5,2020,4,KR-31,하기도감염,5050.4
11,11110,서울,202005,34.0,종로구,112.4,44.3,45.7,2020,5,KR-11,하기도감염,4225.4
11,11140,서울,202005,32.0,중구,112.4,44.5,46.0,2020,5,KR-11,하기도감염,5206.0
11,11170,서울,202005,35.0,용산구,112.4,43.1,45.1,2020,5,KR-11,하기도감염,3961.9
11,11200,서울,202005,36.0,성동구,112.4,42.0,43.4,2020,5,KR-11,하기도감염,5743.7
11,11215,서울,202005,35.0,광진구,112.4,41.6,42.7,2020,5,KR-11,하기도감염,6159.5
11,11230,서울,202005,31.0,동대문구,112.4,43.0,44.6,2020,5,KR-11,하기도감염,5995.0
11,11260,서울,202005,34.0,중랑구,112.4,43.6,45.4,2020,5,KR-11,하기도감염,6351.6
11,11290,서울,202005,36.0,성북구,112.4,42.1,43.9,2020,5,KR-11,하기도감염,7737.8
11,11305,서울,202005,36.0,강북구,112.4,44.6,46.9,2020,5,KR-11,하기도감염,6593.6
11,11320,서울,202005,34.0,도봉구,112.4,43.9,46.1,2020,5,KR-11,하기도감염,5970.7
11,11350,서울,202005,33.0,노원구,112.4,41.5,44.2,2020,5,KR-11,하기도감염,7187.4
11,11380,서울,202005,37.0,은평구,112.4,42.9,44.9,2020,5,KR-11,하기도감염,6136.3
11,11410,서울,202005,40.0,서대문구,112.4,42.4,44.4,2020,5,KR-11,하기도감염,4967.4
11,11440,서울,202005,32.0,마포구,112.4,41.0,42.4,2020,5,KR-11,하기도감염,5153.9
11,11470,서울,202005,36.0,양천구,112.4,40.9,42.8,2020,5,KR-11,하기도감염,6163.1
11,11500,서울,202005,36.0,강서구,112.4,41.5,43.1,2020,5,KR-11,하기도감염,6357.3
11,11530,서울,202005,40.0,구로구,112.4,42.6,44.1,2020,5,KR-11,하기도감염,7191.0
11,11545,서울,202005,31.0,금천구,112.4,43.4,45.0,2020,5,KR-11,하기도감염,6171.3
11,11560,서울,202005,32.0,영등포구,112.4,42.3,43.5,2020,5,KR-11,하기도감염,5760.8
11,11590,서울,202005,39.0,동작구,112.4,41.8,43.7,2020,5,KR-11,하기도감염,5460.4
11,11620,서울,202005,35.0,관악구,112.4,41.5,43.1,2020,5,KR-11,하기도감염,4950.5
11,11650,서울,202005,42.0,서초구,112.4,40.4,41.7,2020,5,KR-11,하기도감염,4495.6
11,11680,서울,202005,31.0,강남구,112.4,40.4,41.8,2020,5,KR-11,하기도감염,4582.8
11,11710,서울,202005,33.0,송파구,112.4,40.8,42.0,2020,5,KR-11,하기도감염,6250.4
11,11740,서울,202005,33.0,강동구,112.4,41.5,43.3,2020,5,KR-11,하기도감염,5721.2
26,26110,부산,202005,30.0,중구,96.2,48.4,51.4,2020,5,KR-26,하기도감염,4744.4
26,26140,부산,202005,32.25,서구,96.2,46.7,49.5,2020,5,KR-26,하기도감염,5433.9
26,26170,부산,202005,36.0,동구,96.2,47.1,50.6,2020,5,KR-26,하기도감염,4532.0
26,26200,부산,202005,26.0,영도구,96.2,47.9,51.3,2020,5,KR-26,하기도감염,4840.2
26,26230,부산,202005,32.0,부산진구,96.2,44.0,46.3,2020,5,KR-26,하기도감염,4328.0
26,26260,부산,202005,36.0,동래구,96.2,42.6,45.2,2020,5,KR-26,하기도감염,4213.2
26,26290,부산,202005,31.0,남구,96.2,43.3,46.0,2020,5,KR-26,하기도감염,4818.6
26,26320,부산,202005,35.0,북구,96.2,43.0,45.4,2020,5,KR-26,하기도감염,5359.4
26,26350,부산,202005,31.0,해운대구,96.2,42.4,45.1,2020,5,KR-26,하기도감염,4443.2
26,26380,부산,202005,35.0,사하구,96.2,43.5,46.1,2020,5,KR-26,하기도감염,5345.2
26,26410,부산,202005,33.5,금정구,96.2,44.3,47.2,2020,5,KR-26,하기도감염,4736.8
26,26440,부산,202005,31.5,강서구,96.2,38.3,39.3,2020,5,KR-26,하기도감염,9010.8
26,26470,부산,202005,33.0,연제구,96.2,43.3,45.7,2020,5,KR-26,하기도감염,4465.1
26,26500,부산,202005,34.0,수영구,96.2,44.4,47.0,2020,5,KR-26,하기도감염,3572.8
26,26530,부산,202005,36.0,사상구,96.2,44.1,46.3,2020,5,KR-26,하기도감염,5434.5
26,26710,부산,202005,30.0,기장군,96.2,40.0,42.5,2020,5,KR-26,하기도감염,7132.8
27,27110,대구,202005,40.0,중구,38.1,43.4,46.2,2020,5,KR-27,하기도감염,3245.1
27,27140,대구,202005,36.0,동구,38.1,43.1,46.3,2020,5,KR-27,하기도감염,4734.4
27,27170,대구,202005,41.0,서구,38.1,46.1,49.6,2020,5,KR-27,하기도감염,4891.6
27,27200,대구,202005,39.0,남구,38.1,45.7,49.0,2020,5,KR-27,하기도감염,3451.5
27,27230,대구,202005,39.0,북구,38.1,40.7,43.3,2020,5,KR-27,하기도감염,5442.9
27,27260,대구,202005,33.5,수성구,38.1,40.9,43.8,2020,5,KR-27,하기도감염,4150.9
27,27290,대구,202005,40.0,달서구,38.1,41.0,43.5,2020,5,KR-27,하기도감염,4233.4
27,27710,대구,202005,41.0,달성군,38.1,39.1,41.1,2020,5,KR-27,하기도감염,5849.5
28,28110,인천,202005,29.5,중구,101.2,40.8,42.0,2020,5,KR-28,하기도감염,6116.1
28,28140,인천,202005,34.0,동구,101.2,45.0,48.2,2020,5,KR-28,하기도감염,7476.6
28,28170,인천,202005,32.66666667,미추홀구,101.2,42.5,44.9,2020,5,KR-28,하기도감염,7069.2
28,28185,인천,202005,31.0,연수구,101.2,38.5,39.9,2020,5,KR-28,하기도감염,6773.5
28,28200,인천,202005,33.66666667,남동구,101.2,40.6,42.5,2020,5,KR-28,하기도감염,8817.5
28,28237,인천,202005,32.0,부평구,101.2,41.7,43.9,2020,5,KR-28,하기도감염,6857.7
28,28245,인천,202005,36.0,계양구,101.2,41.6,43.4,2020,5,KR-28,하기도감염,5545.1
28,28260,인천,202005,31.66666667,서구,101.2,39.1,40.5,2020,5,KR-28,하기도감염,8014.0
28,28710,인천,202005,30.0,강화군,101.2,50.9,54.2,2020,5,KR-28,하기도감염,3976.7
29,29110,광주,202005,29.0,동구,96.8,44.3,46.9,2020,5,KR-29,하기도감염,8411.3
29,29140,광주,202005,27.0,서구,96.8,40.1,42.6,2020,5,KR-29,하기도감염,7532.6
29,29155,광주,202005,34.0,남구,96.8,41.3,43.9,2020,5,KR-29,하기도감염,7836.7
29,29170,광주,202005,31.5,북구,96.8,40.6,43.1,2020,5,KR-29,하기도감염,7460.4
29,29200,광주,202005,29.0,광산구,96.8,37.1,38.8,2020,5,KR-29,하기도감염,6907.9
30,30110,대전,202005,33.0,동구,80.4,43.0,45.5,2020,5,KR-30,하기도감염,10725.4
30,30140,대전,202005,31.0,중구,80.4,43.3,45.6,2020,5,KR-30,하기도감염,8368.5
30,30170,대전,202005,31.0,서구,80.4,39.6,41.5,2020,5,KR-30,하기도감염,8906.6
30,30200,대전,202005,32.0,유성구,80.4,37.4,39.2,2020,5,KR-30,하기도감염,9781.0
30,30230,대전,202005,34.5,대덕구,80.4,42.3,44.7,2020,5,KR-30,하기도감염,11063.9
31,31110,울산,202005,37.0,중구,51.5,41.7,44.2,2020,5,KR-31,하기도감염,6003.4
31,31140,울산,202005,36.33333333,남구,51.5,40.5,42.5,2020,5,KR-31,하기도감염,5034.3
31,31170,울산,202005,36.0,동구,51.5,40.1,41.7,2020,5,KR-31,하기도감염,7756.1
31,31200,울산,202005,34.5,북구,51.5,37.2,38.5,2020,5,KR-31,하기도감염,8371.6
31,31710,울산,202005,37.66666667,울주군,51.5,41.5,43.6,2020,5,KR-31,하기도감염,5829.6
11,11110,서울,201101,42.0,종로구,8.9,39.5,41.6,2011,1,KR-11,허혈성 심질환,628.9
11,11140,서울,201101,43.0,중구,8.9,39.9,41.9,2011,1,KR-11,허혈성 심질환,672.7
11,11170,서울,201101,47.0,용산구,8.9,39.0,41.1,2011,1,KR-11,허혈성 심질환,558.6
11,11200,서울,201101,47.0,성동구,8.9,37.9,39.5,2011,1,KR-11,허혈성 심질환,600.2
11,11215,서울,201101,47.0,광진구,8.9,36.9,38.3,2011,1,KR-11,허혈성 심질환,554.9
11,11230,서울,201101,46.0,동대문구,8.9,38.7,40.4,2011,1,KR-11,허혈성 심질환,741.5
11,11260,서울,201101,46.0,중랑구,8.9,38.0,39.6,2011,1,KR-11,허혈성 심질환,523.9
11,11290,서울,201101,39.0,성북구,8.9,37.7,39.6,2011,1,KR-11,허혈성 심질환,600.8
11,11305,서울,201101,36.0,강북구,8.9,38.9,41.0,2011,1,KR-11,허혈성 심질환,602.2
11,11320,서울,201101,44.0,도봉구,8.9,37.8,39.7,2011,1,KR-11,허혈성 심질환,614.4
11,11350,서울,201101,33.0,노원구,8.9,36.2,38.6,2011,1,KR-11,허혈성 심질환,554.4
11,11380,서울,201101,44.0,은평구,8.9,37.9,39.8,2011,1,KR-11,허혈성 심질환,553.0
11,11410,서울,201101,47.0,서대문구,8.9,38.3,40.5,2011,1,KR-11,허혈성 심질환,676.5
11,11440,서울,201101,50.0,마포구,8.9,37.3,39.1,2011,1,KR-11,허혈성 심질환,597.2
11,11470,서울,201101,41.0,양천구,8.9,36.1,37.9,2011,1,KR-11,허혈성 심질환,583.8
11,11500,서울,201101,48.0,강서구,8.9,36.7,38.7,2011,1,KR-11,허혈성 심질환,558.1
11,11530,서울,201101,44.0,구로구,8.9,37.4,38.8,2011,1,KR-11,허혈성 심질환,599.6
11,11545,서울,201101,37.0,금천구,8.9,38.1,39.6,2011,1,KR-11,허혈성 심질환,536.5
11,11560,서울,201101,47.0,영등포구,8.9,38.1,39.7,2011,1,KR-11,허혈성 심질환,731.7
11,11590,서울,201101,43.0,동작구,8.9,37.6,39.6,2011,1,KR-11,허혈성 심질환,641.7
11,11620,서울,201101,47.0,관악구,8.9,37.4,39.0,2011,1,KR-11,허혈성 심질환,560.8
11,11650,서울,201101,46.0,서초구,8.9,36.8,38.2,2011,1,KR-11,허혈성 심질환,734.4
11,11680,서울,201101,48.0,강남구,8.9,36.4,38.1,2011,1,KR-11,허혈성 심질환,577.0
11,11710,서울,201101,46.0,송파구,8.9,36.4,37.8,2011,1,KR-11,허혈성 심질환,523.3
11,11740,서울,201101,42.0,강동구,8.9,36.7,38.7,2011,1,KR-11,허혈성 심질환,578.2
26,26110,부산,201101,38.0,중구,0.0,42.4,45.3,2011,1,KR-26,허혈성 심질환,946.9
26,26140,부산,201101,48.75,서구,0.0,41.4,44.6,2011,1,KR-26,허혈성 심질환,771.1
26,26170,부산,201101,42.0,동구,0.0,41.7,45.2,2011,1,KR-26,허혈성 심질환,802.6
26,26200,부산,201101,38.0,영도구,0.0,41.0,44.1,2011,1,KR-26,허혈성 심질환,727.6
26,26230,부산,201101,38.0,부산진구,0.0,39.0,41.4,2011,1,KR-26,허혈성 심질환,779.2
26,26260,부산,201101,36.0,동래구,0.0,38.3,40.8,2011,1,KR-26,허혈성 심질환,831.4
26,26290,부산,201101,35.0,남구,0.0,38.7,41.1,2011,1,KR-26,허혈성 심질환,849.5
26,26320,부산,201101,48.0,북구,0.0,36.9,39.2,2011,1,KR-26,허혈성 심질환,649.1
26,26350,부산,201101,26.0,해운대구,0.0,37.1,39.4,2011,1,KR-26,허혈성 심질환,769.0
26,26380,부산,201101,62.0,사하구,0.0,37.6,39.7,2011,1,KR-26,허혈성 심질환,696.9
26,26410,부산,201101,36.5,금정구,0.0,38.9,41.6,2011,1,KR-26,허혈성 심질환,851.9
26,26440,부산,201101,41.0,강서구,0.0,40.4,43.2,2011,1,KR-26,허혈성 심질환,971.7
26,26470,부산,201101,35.0,연제구,0.0,38.7,41.1,2011,1,KR-26,허혈성 심질환,937.5
26,26500,부산,201101,24.0,수영구,0.0,39.8,42.3,2011,1,KR-26,허혈성 심질환,937.8
26,26530,부산,201101,57.0,사상구,0.0,37.6,39.6,2011,1,KR-26,허혈성 심질환,561.3
26,26710,부산,201101,27.0,기장군,0.0,37.9,40.9,2011,1,KR-26,허혈성 심질환,830.8
27,27110,대구,201101,38.0,중구,1.0,41.0,44.5,2011,1,KR-27,허혈성 심질환,902.1
27,27140,대구,201101,37.0,동구,1.0,38.3,41.4,2011,1,KR-27,허혈성 심질환,604.0
27,27170,대구,201101,49.0,서구,1.0,38.9,42.0,2011,1,KR-27,허혈성 심질환,591.1
27,27200,대구,201101,26.0,남구,1.0,39.8,43.0,2011,1,KR-27,허혈성 심질환,661.8
27,27230,대구,201101,44.5,북구,1.0,35.3,37.7,2011,1,KR-27,허혈성 심질환,590.3
27,27260,대구,201101,41.5,수성구,1.0,35.8,39.0,2011,1,KR-27,허혈성 심질환,690.5
27,27290,대구,201101,48.0,달서구,1.0,35.2,37.7,2011,1,KR-27,허혈성 심질환,585.6
27,27710,대구,201101,32.0,달성군,1.0,35.9,38.4,2011,1,KR-27,허혈성 심질환,513.4
28,28110,인천,201101,46.5,중구,7.0,38.6,40.8,2011,1,KR-28,허혈성 심질환,500.1
28,28140,인천,201101,52.0,동구,7.0,38.7,41.3,2011,1,KR-28,허혈성 심질환,475.3
28,28170,인천,201101,42.0,남구,7.0,37.7,39.7,2011,1,KR-28,허혈성 심질환,548.3
28,28185,인천,201101,50.0,연수구,7.0,34.9,36.6,2011,1,KR-28,허혈성 심질환,524.1
28,28200,인천,201101,46.0,남동구,7.0,35.5,37.2,2011,1,KR-28,허혈성 심질환,568.1
28,28237,인천,201101,45.0,부평구,7.0,36.1,37.8,2011,1,KR-28,허혈성 심질환,512.2
28,28245,인천,201101,38.0,계양구,7.0,34.7,36.1,2011,1,KR-28,허혈성 심질환,466.2
28,28260,인천,201101,50.0,서구,7.0,34.7,35.9,2011,1,KR-28,허혈성 심질환,429.7
28,28710,인천,201101,42.0,강화군,7.0,45.0,48.6,2011,1,KR-28,허혈성 심질환,676.9
29,29110,광주,201101,36.0,동구,7.4,40.2,42.9,2011,1,KR-29,허혈성 심질환,960.6
29,29140,광주,201101,26.0,서구,7.4,34.6,37.0,2011,1,KR-29,허혈성 심질환,692.0
29,29155,광주,201101,30.0,남구,7.4,36.8,39.3,2011,1,KR-29,허혈성 심질환,792.1
29,29170,광주,201101,34.0,북구,7.4,35.1,37.5,2011,1,KR-29,허혈성 심질환,834.9
29,29200,광주,201101,48.0,광산구,7.4,32.1,33.9,2011,1,KR-29,허혈성 심질환,569.4
30,30110,대전,201101,28.0,동구,4.0,37.5,40.0,2011,1,KR-30,허혈성 심질환,610.1
30,30140,대전,201101,41.0,중구,4.0,37.5,39.7,2011,1,KR-30,허혈성 심질환,654.2
30,30170,대전,201101,38.0,서구,4.0,34.7,36.6,2011,1,KR-30,허혈성 심질환,547.0
30,30200,대전,201101,40.0,유성구,4.0,33.0,34.8,2011,1,KR-30,허혈성 심질환,565.0
30,30230,대전,201101,45.5,대덕구,4.0,35.6,37.6,2011,1,KR-30,허혈성 심질환,520.6
31,31110,울산,201101,39.0,중구,10.5,36.2,38.4,2011,1,KR-31,허혈성 심질환,594.5
31,31140,울산,201101,35.5,남구,10.5,35.0,36.7,2011,1,KR-31,허혈성 심질환,570.6
31,31170,울산,201101,46.0,동구,10.5,35.0,36.7,2011,1,KR-31,허혈성 심질환,460.0
31,31200,울산,201101,47.5,북구,10.5,32.7,34.1,2011,1,KR-31,허혈성 심질환,543.0
31,31710,울산,201101,36.33333333,울주군,10.5,35.9,38.4,2011,1,KR-31,허혈성 심질환,651.7
11,11110,서울,201102,71.0,종로구,29.1,39.5,41.6,2011,2,KR-11,허혈성 심질환,580.2
11,11140,서울,201102,72.0,중구,29.1,40.0,41.9,2011,2,KR-11,허혈성 심질환,565.3
11,11170,서울,201102,78.0,용산구,29.1,39.1,41.2,2011,2,KR-11,허혈성 심질환,477.9
11,11200,서울,201102,80.0,성동구,29.1,37.9,39.6,2011,2,KR-11,허혈성 심질환,543.4
11,11215,서울,201102,77.0,광진구,29.1,37.0,38.3,2011,2,KR-11,허혈성 심질환,468.4
11,11230,서울,201102,78.0,동대문구,29.1,38.7,40.5,2011,2,KR-11,허혈성 심질환,581.4
11,11260,서울,201102,79.0,중랑구,29.1,38.1,39.7,2011,2,KR-11,허혈성 심질환,466.6
11,11290,서울,201102,63.0,성북구,29.1,37.7,39.6,2011,2,KR-11,허혈성 심질환,543.5
11,11305,서울,201102,65.0,강북구,29.1,38.9,41.0,2011,2,KR-11,허혈성 심질환,505.1
11,11320,서울,201102,70.0,도봉구,29.1,37.9,39.7,2011,2,KR-11,허혈성 심질환,482.5
11,11350,서울,201102,60.0,노원구,29.1,36.3,38.7,2011,2,KR-11,허혈성 심질환,473.4
11,11380,서울,201102,72.0,은평구,29.1,38.0,39.9,2011,2,KR-11,허혈성 심질환,505.2
11,11410,서울,201102,83.0,서대문구,29.1,38.4,40.5,2011,2,KR-11,허혈성 심질환,561.9
11,11440,서울,201102,83.0,마포구,29.1,37.3,39.1,2011,2,KR-11,허혈성 심질환,528.1
11,11470,서울,201102,70.0,양천구,29.1,36.1,37.9,2011,2,KR-11,허혈성 심질환,524.0
11,11500,서울,201102,78.0,강서구,29.1,36.8,38.8,2011,2,KR-11,허혈성 심질환,480.4
11,11530,서울,201102,78.0,구로구,29.1,37.4,38.9,2011,2,KR-11,허혈성 심질환,515.1
11,11545,서울,201102,65.0,금천구,29.1,38.2,39.7,2011,2,KR-11,허혈성 심질환,469.1
11,11560,서울,201102,80.0,영등포구,29.1,38.2,39.8,2011,2,KR-11,허혈성 심질환,606.4
11,11590,서울,201102,74.0,동작구,29.1,37.7,39.6,2011,2,KR-11,허혈성 심질환,551.6
11,11620,서울,201102,82.0,관악구,29.1,37.4,39.1,2011,2,KR-11,허혈성 심질환,451.8
11,11650,서울,201102,80.0,서초구,29.1,36.8,38.2,2011,2,KR-11,허혈성 심질환,602.7
11,11680,서울,201102,82.0,강남구,29.1,36.4,38.1,2011,2,KR-11,허혈성 심질환,535.6
11,11710,서울,201102,76.0,송파구,29.1,36.4,37.9,2011,2,KR-11,허혈성 심질환,460.9
11,11740,서울,201102,70.0,강동구,29.1,36.7,38.7,2011,2,KR-11,허혈성 심질환,468.2
26,26110,부산,201102,57.0,중구,70.9,42.4,45.3,2011,2,KR-26,허혈성 심질환,720.9
26,26140,부산,201102,66.5,서구,70.9,41.4,44.7,2011,2,KR-26,허혈성 심질환,644.2
26,26170,부산,201102,61.5,동구,70.9,41.8,45.3,2011,2,KR-26,허혈성 심질환,705.0
26,26200,부산,201102,57.0,영도구,70.9,41.1,44.2,2011,2,KR-26,허혈성 심질환,625.0
26,26230,부산,201102,64.0,부산진구,70.9,39.1,41.5,2011,2,KR-26,허혈성 심질환,640.9
26,26260,부산,201102,58.0,동래구,70.9,38.4,40.8,2011,2,KR-26,허혈성 심질환,725.3
26,26290,부산,201102,55.0,남구,70.9,38.7,41.1,2011,2,KR-26,허혈성 심질환,707.5
26,26320,부산,201102,63.0,북구,70.9,37.0,39.3,2011,2,KR-26,허혈성 심질환,543.2
26,26350,부산,201102,41.0,해운대구,70.9,37.2,39.5,2011,2,KR-26,허혈성 심질환,645.6
26,26380,부산,201102,75.0,사하구,70.9,37.6,39.7,2011,2,KR-26,허혈성 심질환,566.9
26,26410,부산,201102,61.0,금정구,70.9,39.0,41.6,2011,2,KR-26,허혈성 심질환,764.0
26,26440,부산,201102,65.5,강서구,70.9,40.5,43.2,2011,2,KR-26,허혈성 심질환,764.7
26,26470,부산,201102,54.0,연제구,70.9,38.8,41.1,2011,2,KR-26,허혈성 심질환,808.6
26,26500,부산,201102,40.0,수영구,70.9,39.8,42.3,2011,2,KR-26,허혈성 심질환,749.3
26,26530,부산,201102,70.0,사상구,70.9,37.6,39.7,2011,2,KR-26,허혈성 심질환,487.8
26,26710,부산,201102,43.5,기장군,70.9,37.9,40.8,2011,2,KR-26,허혈성 심질환,725.3
27,27110,대구,201102,66.0,중구,64.4,41.0,44.5,2011,2,KR-27,허혈성 심질환,729.8
27,27140,대구,201102,50.0,동구,64.4,38.3,41.4,2011,2,KR-27,허혈성 심질환,502.6
27,27170,대구,201102,76.0,서구,64.4,39.0,42.1,2011,2,KR-27,허혈성 심질환,513.0
27,27200,대구,201102,57.0,남구,64.4,39.9,43.1,2011,2,KR-27,허혈성 심질환,520.4
27,27230,대구,201102,67.5,북구,64.4,35.4,37.8,2011,2,KR-27,허혈성 심질환,500.0
27,27260,대구,201102,68.0,수성구,64.4,35.9,39.0,2011,2,KR-27,허혈성 심질환,569.5
27,27290,대구,201102,63.0,달서구,64.4,35.2,37.7,2011,2,KR-27,허혈성 심질환,461.1
27,27710,대구,201102,52.0,달성군,64.4,36.0,38.5,2011,2,KR-27,허혈성 심질환,448.6
28,28110,인천,201102,82.5,중구,32.5,38.6,40.8,2011,2,KR-28,허혈성 심질환,454.2
28,28140,인천,201102,79.0,동구,32.5,38.7,41.3,2011,2,KR-28,허혈성 심질환,427.0
28,28170,인천,201102,83.0,남구,32.5,37.8,39.8,2011,2,KR-28,허혈성 심질환,468.9
28,28185,인천,201102,81.0,연수구,32.5,34.9,36.6,2011,2,KR-28,허혈성 심질환,422.7
28,28200,인천,201102,79.66666667,남동구,32.5,35.5,37.2,2011,2,KR-28,허혈성 심질환,516.9
28,28237,인천,201102,84.0,부평구,32.5,36.1,37.9,2011,2,KR-28,허혈성 심질환,430.4
28,28245,인천,201102,61.0,계양구,32.5,34.8,36.2,2011,2,KR-28,허혈성 심질환,358.4
28,28260,인천,201102,83.66666667,서구,32.5,34.7,36.0,2011,2,KR-28,허혈성 심질환,355.2
28,28710,인천,201102,69.0,강화군,32.5,45.0,48.7,2011,2,KR-28,허혈성 심질환,558.6
29,29110,광주,201102,62.0,동구,59.8,40.3,43.0,2011,2,KR-29,허혈성 심질환,901.5
29,29140,광주,201102,47.0,서구,59.8,34.7,37.1,2011,2,KR-29,허혈성 심질환,599.5
29,29155,광주,201102,54.0,남구,59.8,36.8,39.3,2011,2,KR-29,허혈성 심질환,716.3
29,29170,광주,201102,60.5,북구,59.8,35.2,37.5,2011,2,KR-29,허혈성 심질환,743.3
29,29200,광주,201102,82.0,광산구,59.8,32.2,34.0,2011,2,KR-29,허혈성 심질환,486.5
30,30110,대전,201102,47.0,동구,44.8,37.6,40.0,2011,2,KR-30,허혈성 심질환,518.1
30,30140,대전,201102,61.0,중구,44.8,37.6,39.8,2011,2,KR-30,허혈성 심질환,556.7
30,30170,대전,201102,61.5,서구,44.8,34.8,36.7,2011,2,KR-30,허혈성 심질환,450.4
30,30200,대전,201102,68.0,유성구,44.8,33.0,34.8,2011,2,KR-30,허혈성 심질환,501.1
30,30230,대전,201102,70.5,대덕구,44.8,35.7,37.6,2011,2,KR-30,허혈성 심질환,425.2
31,31110,울산,201102,63.0,중구,76.1,36.3,38.5,2011,2,KR-31,허혈성 심질환,532.6
31,31140,울산,201102,57.16666667,남구,76.1,35.1,36.8,2011,2,KR-31,허혈성 심질환,517.6
31,31170,울산,201102,64.0,동구,76.1,35.1,36.8,2011,2,KR-31,허혈성 심질환,413.5
31,31200,울산,201102,67.5,북구,76.1,32.7,34.1,2011,2,KR-31,허혈성 심질환,475.6
31,31710,울산,201102,55.0,울주군,76.1,35.9,38.4,2011,2,KR-31,허혈성 심질환,544.8
11,11110,서울,201103,54.0,종로구,14.6,39.6,41.7,2011,3,KR-11,허혈성 심질환,647.9
11,11140,서울,201103,65.0,중구,14.6,40.0,42.0,2011,3,KR-11,허혈성 심질환,681.7
11,11170,서울,201103,71.0,용산구,14.6,39.1,41.2,2011,3,KR-11,허혈성 심질환,636.9
11,11200,서울,201103,70.0,성동구,14.6,38.0,39.6,2011,3,KR-11,허혈성 심질환,680.4
11,11215,서울,201103,64.0,광진구,14.6,37.0,38.4,2011,3,KR-11,허혈성 심질환,580.2
11,11230,서울,201103,70.0,동대문구,14.6,38.8,40.5,2011,3,KR-11,허혈성 심질환,743.1
11,11260,서울,201103,72.0,중랑구,14.6,38.1,39.8,2011,3,KR-11,허혈성 심질환,532.0
11,11290,서울,201103,56.0,성북구,14.6,37.8,39.7,2011,3,KR-11,허혈성 심질환,677.3
11,11305,서울,201103,57.0,강북구,14.6,39.0,41.1,2011,3,KR-11,허혈성 심질환,633.8
11,11320,서울,201103,64.0,도봉구,14.6,37.9,39.8,2011,3,KR-11,허혈성 심질환,588.4
11,11350,서울,201103,52.0,노원구,14.6,36.4,38.8,2011,3,KR-11,허혈성 심질환,560.3
11,11380,서울,201103,68.0,은평구,14.6,38.0,39.9,2011,3,KR-11,허혈성 심질환,593.6
11,11410,서울,201103,65.0,서대문구,14.6,38.4,40.6,2011,3,KR-11,허혈성 심질환,697.5
11,11440,서울,201103,71.0,마포구,14.6,37.4,39.2,2011,3,KR-11,허혈성 심질환,643.4
11,11470,서울,201103,57.0,양천구,14.6,36.2,38.0,2011,3,KR-11,허혈성 심질환,633.5
11,11500,서울,201103,70.0,강서구,14.6,36.8,38.8,2011,3,KR-11,허혈성 심질환,574.8
11,11530,서울,201103,69.0,구로구,14.6,37.5,38.9,2011,3,KR-11,허혈성 심질환,618.1
11,11545,서울,201103,54.0,금천구,14.6,38.2,39.8,2011,3,KR-11,허혈성 심질환,548.4
11,11560,서울,201103,71.0,영등포구,14.6,38.2,39.8,2011,3,KR-11,허혈성 심질환,749.0
11,11590,서울,201103,60.0,동작구,14.6,37.7,39.7,2011,3,KR-11,허혈성 심질환,611.6
11,11620,서울,201103,71.0,관악구,14.6,37.4,39.1,2011,3,KR-11,허혈성 심질환,510.1
11,11650,서울,201103,71.0,서초구,14.6,36.9,38.3,2011,3,KR-11,허혈성 심질환,789.5
